Complaint_ID,Tax_ID,Board_Discipline_Recommendation,Officer_is_APU,Officer_Penalty
201405139,951890,,No,Command Discipline - A
201311584,939039,,Yes,
202207951,936174,Substantiated (Formalized Training),No,Closed Administratively (Instructions)
200304645,914309,,No,No penalty
202206557,953558,Substantiated (Command Discipline B),No,No penalty
200401596,900818,,No,Command Discipline - A
200305958,906293,,No,Command Discipline - A
202104497,957913,Substantiated (Charges),Yes,
200600018,932400,,No,Command Discipline - A
200809804,916004,,No,Command Discipline - B
201809632,961220,,No,Command Level Instructions
200609258,933274,,No,Instructions
201507072,933511,,No,No penalty
202106441,951996,Substantiated (Charges),Yes,APU - Decision Pending
201809730,946369,,No,Formalized Training
201509083,951077,,No,Command Discipline - A
200800184,937167,,No,No penalty
202204825,962515,Substantiated (Charges),Yes,APU - Decision Pending
202004031,952785,Substantiated (Charges),Yes,
202311806,949119,Substantiated (Charges),Yes,APU - Decision Pending
201506164,900519,,No,No penalty
201207140,949765,,No,No penalty
200307606,901154,,No,Command Discipline - A
201606860,954746,,No,Instructions
201412492,905302,,No,Command Discipline - A
201103617,937518,,No,Instructions
202300694,961090,Substantiated (Command Discipline A),No,No penalty
202401992,947499,Substantiated (Formalized Training),No,
201904908,955258,,No,Formalized Training
202300837,932351,Substantiated (Command Discipline A),No,Command Discipline - A
202307857,966772,Substantiated (Command Discipline A),No,No penalty
201600739,941345,,Yes,Forfeit vacation 12 days
202306884,959314,Substantiated (Command Discipline A),No,No penalty
202201699,935679,Substantiated (Command Discipline B),No,Command Discipline - B (Vacation: 1 day)
201606783,952663,,No,Formalized Training
202308808,973172,Substantiated (Command Discipline A),No,No penalty
200907980,932167,,No,Vacation: 5 days
201700742,945504,,No,Formalized Training
202301037,970006,Substantiated (Command Discipline A),No,Command Discipline - A
201902829,941398,,No,No penalty
200108285,914861,,No,Instructions
202201948,949656,Substantiated (Command Discipline A),No,Command Discipline - A
201401094,944715,,No,
202105772,959325,Substantiated (Command Discipline A),No,Command Discipline - A
201808305,955762,,No,Formalized Training
201506359,915183,,No,No penalty
202301513,945633,Substantiated (Charges),Yes,Forfeit vacation 10 days / Command Discipline B
201606719,941142,,No,Instructions
202308838,968075,Substantiated (Command Discipline A),No,No penalty
202303058,955281,Substantiated (Command Discipline B),No,No penalty
200913931,943925,,No,Instructions
202404800,968636,Substantiated (Command Discipline A),No,
202302541,945712,Substantiated (Charges),Yes,Forfeit vacation 20 days
200202847,897231,,No,No penalty
201901595,964145,,No,Formalized Training
200407636,932742,,No,Instructions
200106074,926049,,No,Instructions
201701370,944428,,No,Command Discipline - B
201200442,936521,,Yes,No penalty
200203584,905217,,No,Command Discipline - A
201401347,933977,,No,Instructions
201000767,938929,,No,Instructions
200500374,925166,,No,Instructions
202204491,945584,Substantiated (Command Discipline A),No,Command Discipline - A
200208092,885123,,No,Vacation: 25 days
202003712,885671,Substantiated (Command Discipline B),No,No penalty
202202068,970216,Substantiated (Command Discipline A),No,Command Discipline - A
200108012,920200,,No,
202400576,959339,Substantiated (Command Discipline B),No,Command Discipline - B
202105455,968704,Substantiated (Charges),Yes,Forfeit vacation 10 days
202101067,957311,Substantiated (Command Discipline B),No,Command Discipline - B (Vacation: 5 days)
201113215,948458,,No,Instructions
202304491,964483,Substantiated (Command Discipline B),No,Resigned
201114321,906642,,No,No penalty
201405549,954404,,No,Formalized Training
201904585,956955,,No,Formalized Training
202300677,969772,Substantiated (Command Discipline A),No,No penalty
200412603,919940,,No,Instructions
200506067,927135,,No,
202301704,961824,Substantiated (Command Discipline A),No,No penalty
200102716,920645,,No,
202306625,967022,Substantiated (Charges),Yes,APU - Decision Pending
201504754,950336,,No,No penalty
202300655,951759,Substantiated (Charges),Yes,APU - Decision Pending
200001262,923307,,No,
202306552,973575,Substantiated (Formalized Training),No,Formalized Training
202200092,965991,Substantiated (Command Discipline B),No,No penalty
200404799,905195,,No,Command Discipline - B
202206556,970064,Substantiated (Command Discipline A),No,No penalty
202105538,949413,Substantiated (Command Discipline A),No,Command Discipline - A
201508539,937911,,No,Formalized Training
201906036,937665,Substantiated (Charges),Yes,
200716251,929682,,No,No penalty
200615552,938586,,No,No penalty
201503211,932435,,No,Command Discipline - A
202201745,939522,Substantiated (Command Discipline A),No,No penalty
201510115,958045,,No,Formalized Training
202202206,932280,Substantiated (Charges),Yes,APU - Decision Pending
202208821,957868,Substantiated (Formalized Training),No,Formalized Training
202207928,951670,Substantiated (Charges),Yes,APU - Decision Pending
202107395,958794,Substantiated (Formalized Training),No,Formalized Training
202201497,954738,Substantiated (Charges),Yes,Forfeit vacation 10 days / Command Discipline B
202400002,949417,Substantiated (Formalized Training),No,
201214819,932085,,Yes,Forfeit vacation 5 days
202205318,962913,Substantiated (Charges),Yes,Forfeit vacation 15 days
201404710,931712,,No,Command Discipline - A / Formalized Training
202303017,973666,Substantiated (Command Discipline A),No,No penalty
201808927,965623,,No,Formalized Training
202207286,969402,Substantiated (Command Discipline A),No,Command Discipline - A (Vacation: 0.25 days)
200102907,913298,,No,Vacation: 30 days
202400805,967702,Substantiated (Command Discipline B),No,Command Discipline - B (Vacation: 1 day)
200305276,904078,,No,No penalty
200007675,900806,,No,
202305030,943102,Substantiated (Command Discipline A),No,No penalty
200400938,924061,,No,Instructions
201400374,910304,,Yes,Forfeit vacation 2 days
202305084,975265,Substantiated (Command Discipline B),No,No penalty
202202277,955597,Substantiated (Charges),Yes,APU - Decision Pending
202102541,954455,Substantiated (Charges),Yes,Forfeit vacation 3 days / Command Discipline A
202301354,953250,Substantiated (Command Discipline B),No,No penalty
200617150,899278,,No,No penalty
201603090,951733,,No,Vacation: 10 days
200515516,933759,,No,No penalty
201901152,958643,,No,Instructions
201908866,919972,,No,Retired
202101697,947940,Substantiated (Command Discipline B),No,
201106122,939904,,No,Vacation: 40 days
201001623,938343,,No,Instructions
202310358,939877,Substantiated (Command Discipline B),No,Command Discipline - B
202104269,955284,Substantiated (Charges),Yes,APU - Decision Pending
201401653,952456,,No,Instructions
202003525,955500,Substantiated (Charges),Yes,
202207286,931178,Substantiated (Charges),Yes,APU - Decision Pending
200403560,928515,,No,Instructions
200305474,889052,,No,Command Discipline - A
201311559,944167,,No,Command Discipline - B
201500682,937387,,No,Formalized Training
200207407,918032,,No,Instructions
202302833,952713,Substantiated (Charges),Yes,APU - Decision Pending
200309071,919167,,No,Instructions
201901298,930185,,No,Command Discipline - B
202301614,972925,Substantiated (Command Discipline A),No,No penalty
202106772,968178,Substantiated (Command Discipline A),No,Command Discipline - A
